,Item_id,User_id,Rating,Timestamp,Model_attr,Category,Brand,Year,User_attr,Split,Month
934423,5156,841375,5.0,2016-08-31,Female,Portable Audio & Video,Bose,2016,Female,0,8
934488,4950,473180,4.0,2016-08-31,Female,Camera & Photo,Fujifilm,2016,Male,2,8
934504,6169,841447,5.0,2016-08-31,Female&Male,Camera & Photo,Fujifilm,2016,Female,0,8
934538,162,841481,5.0,2016-08-31,Male,Headphones,Sennheiser,2016,Female,0,8
934593,4048,841528,2.0,2016-08-31,Female&Male,Headphones,Pyle,2016,Female,0,8
934632,6726,841562,5.0,2016-08-31,Female&Male,Camera & Photo,Polaroid,2016,Female,0,8
934646,5806,459079,5.0,2016-08-31,Female&Male,Accessories & Supplies,Fintie,2016,Female,1,8
934686,6689,603789,3.0,2016-08-31,Female&Male,Headphones,Mpow,2016,Male,1,8
934692,8599,841610,5.0,2016-08-31,Female,Headphones,Etre Jeune,2016,Male,0,8
934711,7828,841627,5.0,2016-08-31,Female&Male,Headphones,Bose,2016,Female,0,8
934816,6444,841714,1.0,2016-08-31,Female&Male,Camera & Photo,Fujifilm,2016,Male,0,8
934892,5055,841780,5.0,2016-09-01,Male,Headphones,EldHus,2016,Female,0,9
934903,2298,239516,4.0,2016-09-01,Female&Male,Portable Audio & Video,Uniden,2016,Female,2,9
934909,5055,841796,4.0,2016-09-01,Male,Headphones,EldHus,2016,Male,0,9
934911,2586,841798,5.0,2016-09-01,Female,Camera & Photo,Polaroid,2016,Female,0,9
934936,5749,714575,5.0,2016-09-01,Female,Car Electronics & GPS,Mpow,2016,Male,2,9
934938,3036,526523,1.0,2016-09-01,Female,Camera & Photo,Vivitar,2016,Female,2,9
934944,2586,841824,5.0,2016-09-01,Female,Camera & Photo,Polaroid,2016,Female,0,9
934950,5055,841829,5.0,2016-09-01,Male,Headphones,EldHus,2016,Male,0,9
935046,5405,457382,5.0,2016-09-01,Female,Computers & Accessories,Apple,2016,Female,2,9
935051,4821,841923,3.0,2016-09-01,Female,Accessories & Supplies,ebasy,2016,Female,0,9
935060,4922,841932,2.0,2016-09-01,Female&Male,Headphones,TaoTronics,2016,Female,0,9
935146,5054,653734,2.0,2016-09-01,Female&Male,Home Audio,TaoTronics,2016,Male,2,9
935150,6726,842012,4.0,2016-09-01,Female&Male,Camera & Photo,Polaroid,2016,Male,0,9
935155,3403,842017,1.0,2016-09-01,Female&Male,Headphones,EldHus,2016,Female,0,9
935156,3403,842018,4.0,2016-09-01,Female&Male,Headphones,EldHus,2016,Female,0,9
935190,2083,43170,5.0,2016-09-01,Male,Camera & Photo,Sony,2016,Male,1,9
935198,4219,464256,5.0,2016-09-01,Male,Camera & Photo,Neewer,2016,Female,0,9
935208,647,378854,5.0,2016-09-01,Male,Computers & Accessories,Logitech,2016,Male,0,9
935217,1605,842073,4.0,2016-09-01,Female,Camera & Photo,Neewer,2016,Male,0,9
935237,2400,842090,5.0,2016-09-01,Female&Male,Headphones,JLAB,2016,Female,0,9
935244,111,842097,5.0,2016-09-01,Female&Male,Headphones,Panasonic,2016,Female,0,9
935250,9125,842103,5.0,2016-09-01,Female,Headphones,EldHus,2016,Female,0,9
935251,2400,842104,5.0,2016-09-01,Female&Male,Headphones,JLAB,2016,Female,0,9
935300,1156,464256,5.0,2016-09-01,Female,Camera & Photo,Nikon,2016,Female,0,9
935321,3884,842166,5.0,2016-09-01,Male,Computers & Accessories,LSS,2016,Male,0,9
935529,3054,842342,1.0,2016-09-01,Female,Headphones,Sennheiser,2016,Male,0,9
935606,7721,842409,5.0,2016-09-02,Female,Headphones,TaoTronics,2016,Female,0,9
935616,3379,343792,3.0,2016-09-02,Female,Headphones,Pyle,2016,Female,2,9
935625,4269,842425,4.0,2016-09-02,Female,Camera & Photo,DURAGADGET,2016,Female,0,9
935653,272,842450,5.0,2016-09-02,Female&Male,Headphones,EldHus,2016,Female,0,9
935654,3403,842451,5.0,2016-09-02,Female&Male,Headphones,EldHus,2016,Male,0,9
935665,6625,842462,4.0,2016-09-02,Female,Car Electronics & GPS,Garmin,2016,Female,0,9
935670,8599,842467,5.0,2016-09-02,Female,Headphones,Etre Jeune,2016,Male,0,9
935719,2432,388519,5.0,2016-09-02,Female&Male,Accessories & Supplies,Pyle,2016,Male,0,9
935754,8195,842542,1.0,2016-09-02,Female&Male,Headphones,Skullcandy,2016,Male,0,9
935776,5171,842561,5.0,2016-09-02,Female&Male,Portable Audio & Video,Bose,2016,Male,0,9
935796,2031,842580,5.0,2016-09-02,Female,Computers & Accessories,Logitech,2016,Male,0,9
935825,6687,842607,1.0,2016-09-02,Female&Male,Headphones,Mpow,2016,Male,0,9
935839,8252,741404,5.0,2016-09-02,Female,Portable Audio & Video,Bose,2016,Male,2,9
935921,1575,842692,5.0,2016-09-02,Male,Headphones,Sony,2016,Female,0,9
935935,1575,842705,5.0,2016-09-02,Male,Headphones,Sony,2016,Male,0,9
936009,1124,842774,5.0,2016-09-02,Male,Computers & Accessories,Logitech,2016,Male,0,9
936017,3767,842781,1.0,2016-09-02,Female&Male,Camera & Photo,Samsung,2016,Female,0,9
936020,8004,842784,5.0,2016-09-02,Female,Camera & Photo,Mpow,2016,Female,0,9
936024,111,842788,5.0,2016-09-02,Female&Male,Headphones,Panasonic,2016,Female,0,9
936062,5146,842821,5.0,2016-09-02,Female,Headphones,Jabra,2016,Female,0,9
936124,8862,153590,4.0,2016-09-02,Female&Male,Camera & Photo,Neewer,2016,Female,1,9
936128,6599,390130,5.0,2016-09-02,Female,Camera & Photo,Nikon,2016,Female,2,9
936163,9380,842895,5.0,2016-09-02,Female&Male,Headphones,Panasonic,2016,Male,0,9
936189,4811,804007,5.0,2016-09-02,Male,Accessories & Supplies,Jabra,2016,Male,2,9
936197,5257,718010,4.0,2016-09-02,Male,Headphones,Philips,2016,Male,1,9
936232,2945,842956,3.0,2016-09-02,Female&Male,Portable Audio & Video,Pyle,2016,Male,0,9
936242,162,842964,5.0,2016-09-02,Male,Headphones,Sennheiser,2016,Male,0,9
936252,5521,842973,5.0,2016-09-02,Female&Male,Headphones,ebasy,2016,Male,0,9
936270,9188,842973,3.0,2016-09-02,Female&Male,Accessories & Supplies,EldHus,2016,Male,2,9
936317,7869,290544,5.0,2016-09-02,Female,Headphones,Bose,2016,Female,2,9
936354,7888,843062,4.0,2016-09-03,Female&Male,Headphones,TaoTronics,2016,Male,0,9
936424,3313,320891,5.0,2016-09-03,Female,Camera & Photo,Fujifilm,2016,Female,2,9
936429,1125,843129,5.0,2016-09-03,Female&Male,Home Audio,Pyle,2016,Male,0,9
936452,7022,843150,5.0,2016-09-03,Male,Portable Audio & Video,Bose,2016,Female,0,9
936472,7022,843168,5.0,2016-09-03,Male,Portable Audio & Video,Bose,2016,Male,0,9
936582,7809,843273,5.0,2016-09-03,Female&Male,Headphones,Mpow,2016,Female,0,9
936689,647,843373,3.0,2016-09-03,Male,Computers & Accessories,Logitech,2016,Male,0,9
936738,4446,843417,3.0,2016-09-03,Female&Male,Headphones,TaoTronics,2016,Female,0,9
936754,6726,843430,3.0,2016-09-03,Female&Male,Camera & Photo,Polaroid,2016,Female,0,9
936819,5156,843490,5.0,2016-09-03,Female,Portable Audio & Video,Bose,2016,Female,0,9
936860,162,843527,5.0,2016-09-03,Male,Headphones,Sennheiser,2016,Male,0,9
936868,5273,843535,5.0,2016-09-03,Female&Male,Portable Audio & Video,Bose,2016,Female,0,9
936922,5202,843492,5.0,2016-09-03,Male,Television & Video,Bose,2016,Male,0,9
936931,3480,843593,3.0,2016-09-03,Male,Headphones,Sony,2016,Male,0,9
936951,6871,843612,5.0,2016-09-03,Female,Headphones,Etre Jeune,2016,Male,0,9
936965,2031,843129,4.0,2016-09-03,Female,Computers & Accessories,Logitech,2016,Male,2,9
937004,2031,843660,5.0,2016-09-03,Female,Computers & Accessories,Logitech,2016,Female,0,9
937032,2031,28103,5.0,2016-09-03,Female,Computers & Accessories,Logitech,2016,Male,2,9
937091,7809,830136,1.0,2016-09-04,Female&Male,Headphones,Mpow,2016,Female,2,9
937162,5951,337745,5.0,2016-09-04,Female,Headphones,Etre Jeune,2016,Male,1,9
937206,8954,843838,5.0,2016-09-04,Female,Accessories & Supplies,EldHus,2016,Female,0,9
937208,8954,843840,5.0,2016-09-04,Female,Accessories & Supplies,EldHus,2016,Female,0,9
937226,8835,278173,5.0,2016-09-04,Female,Headphones,Etre Jeune,2016,Male,1,9
937235,7645,843865,3.0,2016-09-04,Male,Headphones,Bose,2016,Female,0,9
937242,3403,843871,5.0,2016-09-04,Female&Male,Headphones,EldHus,2016,Male,0,9
937248,8599,843876,5.0,2016-09-04,Female,Headphones,Etre Jeune,2016,Female,0,9
937270,8775,843895,4.0,2016-09-04,Male,Computers & Accessories,Koolertron,2016,Female,0,9
937282,4144,843906,3.0,2016-09-04,Female,Computers & Accessories,EldHus,2016,Male,0,9
937304,272,843925,2.0,2016-09-04,Female&Male,Headphones,EldHus,2016,Female,0,9
937309,2253,843929,5.0,2016-09-04,Female&Male,Computers & Accessories,Jabra,2016,Female,0,9
937335,1105,843952,4.0,2016-09-04,Male,Car Electronics & GPS,Garmin,2016,Male,0,9
937354,9198,530325,5.0,2016-09-04,Female,Camera & Photo,Neewer,2016,Male,1,9
937425,4252,844026,5.0,2016-09-04,Female,Headphones,Bose,2016,Female,0,9
937430,647,844031,4.0,2016-09-04,Male,Computers & Accessories,Logitech,2016,Female,0,9
937469,4009,844065,2.0,2016-09-04,Female&Male,Portable Audio & Video,DBPOWER,2016,Female,0,9
937510,2031,844098,3.0,2016-09-04,Female,Computers & Accessories,Logitech,2016,Female,0,9
937530,3229,844113,5.0,2016-09-04,Female,Accessories & Supplies,Etre Jeune,2016,Female,0,9
937534,2880,8768,4.0,2016-09-04,Female&Male,Headphones,TaoTronics,2016,Female,2,9
937536,2600,702551,5.0,2016-09-04,Male,Computers & Accessories,Logitech,2016,Male,2,9
937565,1575,844141,5.0,2016-09-04,Male,Headphones,Sony,2016,Male,0,9
937591,8736,182130,5.0,2016-09-04,Female&Male,Computers & Accessories,Fintie,2016,Female,2,9
937624,9297,844187,3.0,2016-09-05,Male,Headphones,EldHus,2016,Male,0,9
937629,2814,844192,1.0,2016-09-05,Female&Male,Camera & Photo,Vivitar,2016,Female,0,9
937637,8599,844198,5.0,2016-09-05,Female,Headphones,Etre Jeune,2016,Female,0,9
937659,7869,844217,5.0,2016-09-05,Female,Headphones,Bose,2016,Female,0,9
937681,7869,844237,5.0,2016-09-05,Female,Headphones,Bose,2016,Male,0,9
937687,3173,844243,5.0,2016-09-05,Female&Male,Computers & Accessories,ViewSonic,2016,Female,0,9
937725,3106,844279,5.0,2016-09-05,Female,Computers & Accessories,Bose,2016,Male,0,9
937732,2031,629126,5.0,2016-09-05,Female,Computers & Accessories,Logitech,2016,Female,2,9
937733,2031,844286,5.0,2016-09-05,Female,Computers & Accessories,Logitech,2016,Female,0,9
937777,9320,844322,5.0,2016-09-05,Female&Male,Computers & Accessories,ebasy,2016,Female,0,9
937787,3572,781629,5.0,2016-09-05,Female,Computers & Accessories,Etre Jeune,2016,Male,1,9
937925,1258,843394,4.0,2016-09-05,Female&Male,Camera & Photo,Fujifilm,2016,Male,0,9
937930,5748,844459,5.0,2016-09-05,Female&Male,Portable Audio & Video,Mpow,2016,Male,0,9
937936,5054,844464,1.0,2016-09-05,Female&Male,Home Audio,TaoTronics,2016,Male,0,9
937943,5748,844470,5.0,2016-09-05,Female&Male,Portable Audio & Video,Mpow,2016,Female,0,9
937945,5748,844472,5.0,2016-09-05,Female&Male,Portable Audio & Video,Mpow,2016,Male,0,9
937946,5748,844473,4.0,2016-09-05,Female&Male,Portable Audio & Video,Mpow,2016,Female,0,9
937949,5748,844476,4.0,2016-09-05,Female&Male,Portable Audio & Video,Mpow,2016,Male,0,9
937972,2586,844493,4.0,2016-09-05,Female,Camera & Photo,Polaroid,2016,Female,0,9
938051,3357,844559,5.0,2016-09-05,Female&Male,Computers & Accessories,Etre Jeune,2016,Male,0,9
938086,162,844589,5.0,2016-09-05,Male,Headphones,Sennheiser,2016,Female,0,9
938141,8195,844640,5.0,2016-09-05,Female&Male,Headphones,Skullcandy,2016,Male,0,9
938149,5364,844648,5.0,2016-09-05,Female,Computers & Accessories,Apple,2016,Male,0,9
938156,9027,639627,2.0,2016-09-05,Male,Camera & Photo,Panasonic,2016,Male,2,9
938159,2253,844654,4.0,2016-09-05,Female&Male,Computers & Accessories,Jabra,2016,Female,0,9
938185,5459,278845,4.0,2016-09-05,Female&Male,Home Audio,Pyle,2016,Female,2,9
938188,5150,844680,5.0,2016-09-05,Male,Computers & Accessories,LSS,2016,Male,0,9
938193,5178,48336,1.0,2016-09-05,Male,Headphones,Skullcandy,2016,Female,1,9
938213,7884,844472,4.0,2016-09-05,Female&Male,Headphones,Mpow,2016,Male,2,9
938337,5425,542135,5.0,2016-09-05,Male,Computers & Accessories,XShields,2016,Male,2,9
938422,2586,690010,5.0,2016-09-06,Female,Camera & Photo,Polaroid,2016,Male,2,9
938525,5054,741434,5.0,2016-09-06,Female&Male,Home Audio,TaoTronics,2016,Male,1,9
938567,6774,845012,1.0,2016-09-06,Female,Headphones,Mpow,2016,Female,0,9
938607,2626,845046,4.0,2016-09-06,Female&Male,Headphones,EldHus,2016,Male,0,9
938676,5171,845105,5.0,2016-09-06,Female&Male,Portable Audio & Video,Bose,2016,Female,0,9
938692,7888,572322,5.0,2016-09-06,Female&Male,Headphones,TaoTronics,2016,Male,2,9
938737,1605,845157,4.0,2016-09-06,Female,Camera & Photo,Neewer,2016,Female,0,9
938745,2031,845164,5.0,2016-09-06,Female,Computers & Accessories,Logitech,2016,Male,0,9
938768,5728,845182,3.0,2016-09-06,Male,Computers & Accessories,XShields,2016,Male,0,9
938779,3106,512244,2.0,2016-09-06,Female,Computers & Accessories,Bose,2016,Male,2,9
938783,7888,741434,5.0,2016-09-06,Female&Male,Headphones,TaoTronics,2016,Male,2,9
938850,3195,845257,5.0,2016-09-06,Female&Male,Portable Audio & Video,Bose,2016,Male,0,9
938858,1936,527942,1.0,2016-09-06,Female,Headphones,JLAB,2016,Male,2,9
938861,5749,845266,5.0,2016-09-06,Female,Car Electronics & GPS,Mpow,2016,Female,0,9
938874,5806,845277,3.0,2016-09-06,Female&Male,Accessories & Supplies,Fintie,2016,Male,0,9
939008,5748,845400,5.0,2016-09-06,Female&Male,Portable Audio & Video,Mpow,2016,Male,0,9
939034,3150,845425,4.0,2016-09-06,Male,Headphones,Philips,2016,Female,0,9
939035,6625,725580,5.0,2016-09-06,Female,Car Electronics & GPS,Garmin,2016,Female,2,9
939089,17,845476,5.0,2016-09-06,Female,Camera & Photo,Fujifilm,2016,Female,0,9
939096,6726,282736,5.0,2016-09-06,Female&Male,Camera & Photo,Polaroid,2016,Female,2,9
939108,6726,845494,1.0,2016-09-06,Female&Male,Camera & Photo,Polaroid,2016,Female,0,9
939120,7869,845504,5.0,2016-09-06,Female,Headphones,Bose,2016,Female,0,9
939138,6240,845518,3.0,2016-09-06,Female&Male,Computers & Accessories,Polaroid,2016,Male,0,9
939159,827,845535,2.0,2016-09-06,Male,Home Audio,Pyle,2016,Male,0,9
939226,162,845596,4.0,2016-09-07,Male,Headphones,Sennheiser,2016,Female,0,9
939341,3884,845705,5.0,2016-09-07,Male,Computers & Accessories,LSS,2016,Female,0,9
939353,6494,845717,4.0,2016-09-07,Male,Camera & Photo,Samsung,2016,Female,0,9
939388,4543,845751,5.0,2016-09-07,Male,Computers & Accessories,LSS,2016,Female,0,9
939421,511,845779,5.0,2016-09-07,Female&Male,Home Audio,Sony,2016,Male,0,9
939444,8736,845798,5.0,2016-09-07,Female&Male,Computers & Accessories,Fintie,2016,Female,0,9
939447,8736,845801,5.0,2016-09-07,Female&Male,Computers & Accessories,Fintie,2016,Male,0,9
939448,8954,845802,4.0,2016-09-07,Female,Accessories & Supplies,EldHus,2016,Female,0,9
939449,8954,845803,5.0,2016-09-07,Female,Accessories & Supplies,EldHus,2016,Female,0,9
939452,8954,845805,5.0,2016-09-07,Female,Accessories & Supplies,EldHus,2016,Male,0,9
939488,259,838623,4.0,2016-09-07,Male,Headphones,Sennheiser,2016,Female,2,9
939539,5171,845880,5.0,2016-09-07,Female&Male,Portable Audio & Video,Bose,2016,Male,0,9
939582,7022,845916,5.0,2016-09-07,Male,Portable Audio & Video,Bose,2016,Male,0,9
939591,3426,845923,5.0,2016-09-07,Female&Male,Headphones,JLAB,2016,Female,0,9
939592,272,845924,4.0,2016-09-07,Female&Male,Headphones,EldHus,2016,Female,0,9
939656,6480,845979,5.0,2016-09-07,Female,Camera & Photo,Fujifilm,2016,Female,0,9
939678,647,846001,3.0,2016-09-07,Male,Computers & Accessories,Logitech,2016,Female,0,9
939743,4935,846064,5.0,2016-09-07,Female,Camera & Photo,Neewer,2016,Male,0,9
939778,647,846096,4.0,2016-09-07,Male,Computers & Accessories,Logitech,2016,Male,0,9
939812,3403,846128,2.0,2016-09-07,Female&Male,Headphones,EldHus,2016,Male,0,9
939847,7884,846156,5.0,2016-09-07,Female&Male,Headphones,Mpow,2016,Male,0,9
939907,111,846207,5.0,2016-09-07,Female&Male,Headphones,Panasonic,2016,Male,0,9
939920,111,818449,2.0,2016-09-07,Female&Male,Headphones,Panasonic,2016,Female,2,9
939997,8835,748624,5.0,2016-09-07,Female,Headphones,Etre Jeune,2016,Male,2,9
940011,8862,530325,5.0,2016-09-07,Female&Male,Camera & Photo,Neewer,2016,Male,2,9
940073,4969,846354,5.0,2016-09-08,Male,Headphones,Bose,2016,Female,0,9
940121,6480,846399,5.0,2016-09-08,Female,Camera & Photo,Fujifilm,2016,Female,0,9
940173,6689,846445,3.0,2016-09-08,Female&Male,Headphones,Mpow,2016,Female,0,9
940196,7895,846462,5.0,2016-09-08,Female,Camera & Photo,Fujifilm,2016,Female,0,9
940215,6726,216652,4.0,2016-09-08,Female&Male,Camera & Photo,Polaroid,2016,Female,2,9
940217,6726,846479,4.0,2016-09-08,Female&Male,Camera & Photo,Polaroid,2016,Female,0,9
940222,8195,846482,3.0,2016-09-08,Female&Male,Headphones,Skullcandy,2016,Male,0,9
940273,154,846528,1.0,2016-09-08,Female&Male,Headphones,EldHus,2016,Female,0,9
940278,8195,846533,5.0,2016-09-08,Female&Male,Headphones,Skullcandy,2016,Female,0,9
940315,2159,846567,5.0,2016-09-08,Male,Portable Audio & Video,Uniden,2016,Male,0,9
940342,272,846592,5.0,2016-09-08,Female&Male,Headphones,EldHus,2016,Female,0,9
940413,5364,846658,5.0,2016-09-08,Female,Computers & Accessories,Apple,2016,Male,0,9
940455,8341,846688,4.0,2016-09-08,Male,Camera & Photo,Neewer,2016,Female,0,9
940583,8736,285481,5.0,2016-09-08,Female&Male,Computers & Accessories,Fintie,2016,Male,2,9
940629,8061,846840,5.0,2016-09-08,Female&Male,Headphones,EldHus,2016,Male,0,9
940665,2705,846868,5.0,2016-09-08,Female,Computers & Accessories,DURAGADGET,2016,Female,0,9
940700,7809,846897,5.0,2016-09-08,Female&Male,Headphones,Mpow,2016,Female,0,9
940712,4009,846908,5.0,2016-09-08,Female&Male,Portable Audio & Video,DBPOWER,2016,Male,0,9
940720,4664,846668,5.0,2016-09-08,Female,Computers & Accessories,Fintie,2016,Female,2,9
940721,1272,846915,4.0,2016-09-08,Female&Male,Headphones,Etre Jeune,2016,Male,0,9
940756,3884,846946,5.0,2016-09-08,Male,Computers & Accessories,LSS,2016,Female,0,9
940760,2586,846950,5.0,2016-09-08,Female,Camera & Photo,Polaroid,2016,Female,0,9
940775,511,846965,5.0,2016-09-08,Female&Male,Home Audio,Sony,2016,Male,0,9
940818,4009,847004,4.0,2016-09-08,Female&Male,Portable Audio & Video,DBPOWER,2016,Female,0,9
940819,4009,847005,4.0,2016-09-08,Female&Male,Portable Audio & Video,DBPOWER,2016,Male,0,9
940911,4252,777881,2.0,2016-09-09,Female,Headphones,Bose,2016,Female,2,9
940951,4009,847127,3.0,2016-09-09,Female&Male,Portable Audio & Video,DBPOWER,2016,Female,0,9
940976,751,847148,5.0,2016-09-09,Female,Camera & Photo,Fujifilm,2016,Male,0,9
940993,672,847163,5.0,2016-09-09,Female,Camera & Photo,Savage,2016,Female,0,9
941005,1780,847174,1.0,2016-09-09,Male,Computers & Accessories,Logitech,2016,Male,0,9
941026,6835,334503,5.0,2016-09-09,Female,Headphones,Mpow,2016,Male,2,9
941062,2228,847220,5.0,2016-09-09,Female&Male,Headphones,Sennheiser,2016,Female,0,9
941066,1423,847224,5.0,2016-09-09,Female,Camera & Photo,Kodak,2016,Female,0,9
941100,8736,342765,5.0,2016-09-09,Female&Male,Computers & Accessories,Fintie,2016,Female,2,9
941222,3426,94116,4.0,2016-09-09,Female&Male,Headphones,JLAB,2016,Female,2,9
941235,7022,847374,5.0,2016-09-09,Male,Portable Audio & Video,Bose,2016,Female,0,9
941248,9208,745205,5.0,2016-09-09,Male,Headphones,Etre Jeune,2016,Male,2,9
941265,1882,847398,5.0,2016-09-09,Female&Male,Headphones,JLAB,2016,Female,0,9
941273,6774,847404,5.0,2016-09-09,Female,Headphones,Mpow,2016,Male,0,9
941292,7472,847421,2.0,2016-09-09,Female&Male,Headphones,Tiamat,2016,Female,0,9
941304,7721,847431,5.0,2016-09-09,Female,Headphones,TaoTronics,2016,Female,0,9
941333,6726,847459,5.0,2016-09-09,Female&Male,Camera & Photo,Polaroid,2016,Female,0,9
941342,8074,847468,5.0,2016-09-09,Female&Male,Television & Video,DBPOWER,2016,Female,0,9
941378,6689,475269,5.0,2016-09-09,Female&Male,Headphones,Mpow,2016,Female,1,9
941384,6396,847504,3.0,2016-09-09,Male,Headphones,Generic,2016,Female,0,9
941416,6328,789538,5.0,2016-09-09,Female&Male,Home Audio,TaoTronics,2016,Male,1,9
941435,6791,508743,5.0,2016-09-09,Female,Camera & Photo,Olympus,2016,Male,1,9
941442,7809,847554,5.0,2016-09-09,Female&Male,Headphones,Mpow,2016,Female,0,9
941445,2983,484434,5.0,2016-09-09,Female,Computers & Accessories,Fintie,2016,Male,2,9
941502,2031,847607,5.0,2016-09-09,Female,Computers & Accessories,Logitech,2016,Male,0,9
941509,8599,789906,4.0,2016-09-09,Female,Headphones,Etre Jeune,2016,Female,2,9
941552,1661,440235,5.0,2016-09-09,Male,Computers & Accessories,Logitech,2016,Male,1,9
941563,4969,847662,5.0,2016-09-09,Male,Headphones,Bose,2016,Female,0,9
941582,5081,847679,5.0,2016-09-10,Female,Accessories & Supplies,Etre Jeune,2016,Male,0,9
941638,2031,847731,4.0,2016-09-10,Female,Computers & Accessories,Logitech,2016,Male,0,9
941643,2031,809974,5.0,2016-09-10,Female,Computers & Accessories,Logitech,2016,Male,1,9
941686,7022,847774,5.0,2016-09-10,Male,Portable Audio & Video,Bose,2016,Male,0,9
941694,8954,847781,5.0,2016-09-10,Female,Accessories & Supplies,EldHus,2016,Female,0,9
941764,5989,799131,5.0,2016-09-10,Female&Male,Computers & Accessories,Plemo,2016,Male,2,9
941767,2569,847842,4.0,2016-09-10,Female&Male,Camera & Photo,ViewSonic,2016,Female,0,9
941857,7869,705754,4.0,2016-09-10,Female,Headphones,Bose,2016,Male,2,9
941943,6871,847997,5.0,2016-09-10,Female,Headphones,Etre Jeune,2016,Female,0,9
942001,521,848048,5.0,2016-09-10,Male,Camera & Photo,Olympus,2016,Male,0,9
942002,9027,848049,3.0,2016-09-10,Male,Camera & Photo,Panasonic,2016,Female,0,9
942023,9288,554872,4.0,2016-09-10,Female&Male,Headphones,TaoTronics,2016,Female,1,9
942059,5054,848100,5.0,2016-09-10,Female&Male,Home Audio,TaoTronics,2016,Female,0,9
942125,7809,848159,4.0,2016-09-10,Female&Male,Headphones,Mpow,2016,Female,0,9
942149,4969,848178,5.0,2016-09-10,Male,Headphones,Bose,2016,Female,0,9
942248,8765,553784,3.0,2016-09-10,Female,Computers & Accessories,Generic,2016,Male,2,9
942298,3572,848306,1.0,2016-09-11,Female,Computers & Accessories,Etre Jeune,2016,Male,0,9
942302,7338,277598,4.0,2016-09-11,Male,Camera & Photo,Funlux,2016,Male,2,9
942312,5156,848318,5.0,2016-09-11,Female,Portable Audio & Video,Bose,2016,Male,0,9
942366,4726,848369,5.0,2016-09-11,Female,Camera & Photo,Samsung,2016,Male,0,9
942390,647,848392,2.0,2016-09-11,Male,Computers & Accessories,Logitech,2016,Female,0,9
942391,647,848393,2.0,2016-09-11,Male,Computers & Accessories,Logitech,2016,Male,0,9
942533,7869,848509,5.0,2016-09-11,Female,Headphones,Bose,2016,Male,0,9
942534,7869,848510,5.0,2016-09-11,Female,Headphones,Bose,2016,Female,0,9
942604,162,848573,4.0,2016-09-11,Male,Headphones,Sennheiser,2016,Male,0,9
942612,5402,848579,4.0,2016-09-11,Female,Wearable Technology,Sony,2016,Female,0,9
942619,4219,848584,5.0,2016-09-11,Male,Camera & Photo,Neewer,2016,Male,0,9
942621,2544,848585,5.0,2016-09-11,Male,Headphones,JLAB,2016,Female,0,9
942674,5200,848632,5.0,2016-09-11,Female,Computers & Accessories,Fintie,2016,Female,0,9
942711,8195,848663,5.0,2016-09-11,Female&Male,Headphones,Skullcandy,2016,Male,0,9
942714,3195,848666,5.0,2016-09-11,Female&Male,Portable Audio & Video,Bose,2016,Female,0,9
942731,5209,848681,5.0,2016-09-11,Female,Camera & Photo,Neewer,2016,Male,0,9
942844,3524,848777,3.0,2016-09-11,Male,Headphones,Skullcandy,2016,Female,0,9
942877,2031,848806,5.0,2016-09-11,Female,Computers & Accessories,Logitech,2016,Female,0,9
942911,2031,848834,1.0,2016-09-11,Female,Computers & Accessories,Logitech,2016,Male,0,9
942916,8655,525593,5.0,2016-09-11,Female,Computers & Accessories,Cooper Cases,2016,Female,2,9
942979,4459,766292,5.0,2016-09-12,Male,Headphones,Sony,2016,Male,1,9
942997,2031,848907,2.0,2016-09-12,Female,Computers & Accessories,Logitech,2016,Female,0,9
943003,6562,848913,5.0,2016-09-12,Female&Male,Computers & Accessories,Apple,2016,Female,0,9
943108,2253,849011,5.0,2016-09-12,Female&Male,Computers & Accessories,Jabra,2016,Male,0,9
943114,4821,849017,5.0,2016-09-12,Female,Accessories & Supplies,ebasy,2016,Male,0,9
943157,8192,849054,5.0,2016-09-12,Female,Computers & Accessories,Fintie,2016,Female,0,9
943162,1575,463114,5.0,2016-09-12,Male,Headphones,Sony,2016,Male,1,9
943178,1575,849073,4.0,2016-09-12,Male,Headphones,Sony,2016,Male,0,9
943222,5054,849112,5.0,2016-09-12,Female&Male,Home Audio,TaoTronics,2016,Male,0,9
943246,1105,849136,5.0,2016-09-12,Male,Car Electronics & GPS,Garmin,2016,Female,0,9
943255,6819,849144,5.0,2016-09-12,Female&Male,Headphones,Mpow,2016,Female,0,9
943264,4271,849153,5.0,2016-09-12,Male,Computers & Accessories,LSS,2016,Female,0,9
943268,8341,849157,4.0,2016-09-12,Male,Camera & Photo,Neewer,2016,Male,0,9
943269,5054,774418,5.0,2016-09-12,Female&Male,Home Audio,TaoTronics,2016,Male,2,9
943308,6328,849189,3.0,2016-09-12,Female&Male,Home Audio,TaoTronics,2016,Female,0,9
943334,4811,509384,5.0,2016-09-12,Male,Accessories & Supplies,Jabra,2016,Male,2,9
943341,6328,849219,4.0,2016-09-12,Female&Male,Home Audio,TaoTronics,2016,Male,0,9
943396,3106,849270,5.0,2016-09-12,Female,Computers & Accessories,Bose,2016,Female,0,9
943403,9125,849277,3.0,2016-09-12,Female,Headphones,EldHus,2016,Female,0,9
943532,6018,849395,5.0,2016-09-12,Female,Camera & Photo,Fujifilm,2016,Male,0,9
943558,7827,566515,5.0,2016-09-12,Female,Accessories & Supplies,Etre Jeune,2016,Male,2,9
